@relation FeatureVectors

@attribute sourceLine numeric
@attribute uniOPERATORCount numeric
@attribute uniOperandCount numeric
@attribute totalOPERATORCount numeric
@attribute totalOperandCount numeric
@attribute totalMethodInvocCount numeric
@attribute libraryMethodInvocCount numeric
@attribute localMethodInvocCount numeric
@attribute otherMethodInvocCount numeric
@attribute totalParameterCount numeric
@attribute isLocalClone numeric
@attribute simFileName numeric
@attribute simMaskedFileName numeric
@attribute simMethodName numeric
@attribute simTotalParaName numeric
@attribute simMaxParaName numeric
@attribute simTotalParaType numeric
@attribute isSameBlockInfo numeric
@attribute simCloneFragments numeric
@attribute this_or_super numeric
@attribute assignment numeric
@attribute identifier numeric
@attribute if_then_statement numeric
@attribute if_then_else_statement numeric
@attribute switch_statement numeric
@attribute while_statement numeric
@attribute do_statement numeric
@attribute for_statement numeric
@attribute consistency numeric

@data
60,33,41,160,138,24,24,0,0,25,0,0.885246,1,1,45.98365,1,58.803741,1,0.88,0,8,9,3,2,0,0,0,1,1
24,19,18,119,90,15,15,0,0,20,0,0.885246,1,1,45.98365,1,58.803741,1,0.86,0,3,2,4,0,0,0,0,0,0
50,34,39,174,126,37,29,4,4,26,0,0.962264,1,1,4,1,5.727273,1,0.9,5,0,7,4,1,0,1,0,0,1
15,20,17,55,36,12,6,6,0,13,1,1,0,0.631579,2,1,2.363636,1,0.9,0,0,4,1,0,0,0,0,1,1
10,7,14,15,24,0,0,0,0,0,1,1,0,0.730769,1,1,1,1,1,0,0,4,0,0,1,0,0,0,0
9,20,13,40,26,8,7,1,0,7,1,1,0,1,2,1,2.363636,0,1,0,0,2,0,0,0,0,0,1,0
16,12,21,30,34,4,2,1,1,5,1,1,0,0.75,4.5,1,5.571428,1,0.78,0,0,3,0,0,0,0,0,0,0
16,12,21,30,34,4,2,1,1,5,1,1,0,0.75,4.5,1,5.571428,1,0.78,0,0,3,0,0,0,0,0,0,0
16,12,21,30,34,4,2,1,1,5,1,1,0,0.75,4.5,1,5.571428,1,0.78,0,0,3,0,0,0,0,0,0,0
15,12,19,29,33,5,4,1,0,6,1,1,0,0.866667,5.4,1,7.8,1,0.81,0,0,1,0,0,0,0,0,0,0
17,19,24,55,50,12,8,3,1,11,0,0.918033,1,1,4,1,5.727273,1,0.73,0,0,0,1,1,0,1,0,0,0
17,19,24,55,50,12,8,3,1,11,0,0.918033,1,1,4,1,5.727273,1,0.73,0,0,0,1,1,0,1,0,0,0
9,9,14,17,24,1,0,1,0,3,0,0.918033,1,1,3,1,3.545455,1,1,0,0,2,0,2,0,0,0,0,0
9,9,14,17,24,1,0,1,0,3,0,0.918033,1,1,3,1,3.545455,1,1,0,0,2,0,2,0,0,0,0,0
11,12,9,43,18,11,0,7,4,6,0,0.79661,1,1,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0
11,12,9,43,18,11,0,7,4,6,0,0.79661,1,1,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0
12,13,17,35,30,6,3,1,2,2,1,1,0,0.478261,0.166667,0.166667,1,1,0.75,0,0,0,1,0,0,1,0,0,0
12,13,17,35,30,6,3,1,2,2,1,1,0,0.478261,0.166667,0.166667,1,1,0.75,0,0,0,1,0,0,1,0,0,0
16,17,18,49,35,7,4,2,1,0,1,1,0,0.931035,1,1,1,1,0.93,0,1,2,2,0,0,1,0,0,0
16,17,18,49,35,7,4,2,1,0,1,1,0,0.931035,1,1,1,1,0.93,0,1,2,2,0,0,1,0,0,0
16,17,18,49,35,7,4,2,1,0,1,1,0,0.931035,1,1,1,1,0.93,0,1,2,2,0,0,1,0,0,0
14,17,22,47,42,7,5,1,1,3,1,1,0,0.588235,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0
9,6,13,12,21,0,0,0,0,0,1,1,0,0.666667,6.222222,1,5.571428,1,1,0,0,3,0,2,0,0,0,0,0
22,22,21,61,43,10,4,4,2,1,0,0.918033,1,0.821429,1,1,1,1,1,4,3,5,1,1,0,1,0,0,0
22,22,21,61,43,10,4,4,2,1,0,0.918033,1,0.821429,1,1,1,1,1,4,3,5,1,1,0,1,0,0,0
11,12,18,27,30,4,2,1,1,3,0,0.79661,1,0.615385,3,1,3.545455,1,1,0,0,2,1,0,0,1,0,0,0
11,12,18,27,30,4,2,1,1,3,0,0.79661,1,0.615385,3,1,3.545455,1,1,0,0,2,1,0,0,1,0,0,0
12,15,17,32,29,5,3,1,1,5,0,0.79661,1,1,4.461538,1,4.909091,1,1,0,0,0,1,0,0,1,0,0,0
12,15,17,32,29,5,3,1,1,5,0,0.79661,1,1,4.461538,1,4.909091,1,1,0,0,0,1,0,0,1,0,0,0
17,5,19,34,44,0,0,0,0,0,0,0.825,1,0,22.112993,0.705882,23.484211,1,0.71,12,12,0,0,0,0,0,0,0,0
17,5,19,34,44,0,0,0,0,0,0,0.825,1,0,22.112993,0.705882,23.484211,1,0.71,12,12,0,0,0,0,0,0,0,0
19,19,24,55,50,12,8,3,1,11,0,0.931507,1,1,4,1,5.727273,1,0.73,0,0,0,1,1,0,1,0,0,1
19,19,24,55,50,12,8,3,1,11,0,0.931507,1,1,4,1,5.727273,1,0.73,0,0,0,1,1,0,1,0,0,1
12,9,14,17,24,1,0,1,0,3,0,0.931507,1,1,3,1,3.545455,1,1,0,0,2,0,2,0,0,0,0,1
12,9,14,17,24,1,0,1,0,3,0,0.931507,1,1,3,1,3.545455,1,1,0,0,2,0,2,0,0,0,0,1
14,13,12,49,26,13,4,7,2,6,0,0.90411,1,1,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0
12,13,17,35,30,6,3,1,2,2,1,1,0,0.304348,0.166667,0.166667,0.285714,1,0.75,0,0,0,1,0,0,1,0,0,0
12,13,17,35,30,6,3,1,2,2,1,1,0,0.304348,0.166667,0.166667,0.285714,1,0.75,0,0,0,1,0,0,1,0,0,0
16,17,18,49,35,7,4,2,1,0,1,1,0,0.931035,1,1,1,1,0.93,0,1,2,2,0,0,1,0,0,1
16,17,18,49,35,7,4,2,1,0,1,1,0,0.931035,1,1,1,1,0.93,0,1,2,2,0,0,1,0,0,1
16,17,18,49,35,7,4,2,1,0,1,1,0,0.931035,1,1,1,1,0.93,0,1,2,2,0,0,1,0,0,1
14,17,22,47,42,7,5,1,1,3,1,1,0,0.588235,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1
9,6,13,12,21,0,0,0,0,0,1,1,0,0.666667,6.222222,1,5.571428,1,1,0,0,3,0,2,0,0,0,0,0
22,22,21,61,43,10,4,4,2,1,0,0.931507,1,0.821429,1,1,1,1,1,4,3,5,1,1,0,1,0,0,1
22,22,21,61,43,10,4,4,2,1,0,0.931507,1,0.821429,1,1,1,1,1,4,3,5,1,1,0,1,0,0,1
11,12,18,27,30,4,2,1,1,3,0,0.830986,1,0.615385,3,1,3.545455,1,1,0,0,2,1,0,0,1,0,0,0
11,12,18,27,30,4,2,1,1,3,0,0.830986,1,0.615385,3,1,3.545455,1,1,0,0,2,1,0,0,1,0,0,0
12,15,17,32,29,5,3,1,1,5,0,0.931507,1,1,4.461538,1,4.909091,1,1,0,0,0,1,0,0,1,0,0,0
12,15,17,32,29,5,3,1,1,5,0,0.931507,1,1,4.461538,1,4.909091,1,1,0,0,0,1,0,0,1,0,0,0
10,9,17,45,39,9,9,0,0,14,1,1,0,1,3.4,1,6,1,0.81,0,6,0,0,0,0,0,0,0,1
76,46,45,180,156,32,19,8,5,32,0,0.86,1,0.5,3.055556,1,4.452272,1,0.8,6,6,14,7,1,0,1,0,1,1
25,18,30,43,52,6,3,2,1,19,0,0.86,1,0.5,3.055556,1,4.452272,1,0.7,4,1,4,3,0,0,1,0,1,0
25,18,30,43,52,6,3,2,1,19,0,0.86,1,0.5,3.055556,1,4.452272,1,0.7,4,1,4,3,0,0,1,0,1,0
11,9,11,21,19,4,4,0,0,3,1,1,0,1,5,1,16,1,0.9,1,2,3,2,0,0,0,0,0,0
19,21,18,49,47,6,2,1,3,5,1,1,0,0.931035,1,1,1,1,1,0,1,5,2,0,0,0,0,2,0
69,30,39,216,187,32,32,0,0,41,0,0.885246,1,1,47.323162,1,58.803741,1,0.72,0,10,10,8,1,0,0,0,0,1
16,14,15,45,37,2,2,0,0,0,1,1,0,0.5,1.670455,1,1.272727,1,0.83,0,0,0,0,1,0,0,0,0,0
28,24,29,90,76,20,17,3,0,25,0,0.851852,1,0.5,17.368036,1,17.644163,1,0.83,3,0,2,1,0,0,0,0,0,0
16,11,8,26,21,3,1,2,0,1,1,1,0,0.722222,0,0,0,1,1,4,2,2,2,1,0,0,0,0,0
19,14,10,36,30,3,1,2,0,3,1,1,0,0.5,1,1,1,1,1,7,2,4,3,1,0,0,0,0,1
19,14,10,36,30,3,1,2,0,3,1,1,0,0.5,1,1,1,1,1,7,2,4,3,1,0,0,0,0,1
14,9,12,17,22,0,0,0,0,0,1,1,0,0.692308,1,1,1,1,0.785714,0,2,1,1,1,0,0,0,0,0
14,9,12,17,22,0,0,0,0,0,1,1,0,0.692308,1,1,1,1,0.785714,0,2,1,1,1,0,0,0,0,0
14,9,12,17,22,0,0,0,0,0,1,1,0,0.692308,1,1,1,1,0.785714,0,2,1,1,1,0,0,0,0,0
14,9,12,17,22,0,0,0,0,0,1,1,0,0.692308,1,1,1,1,0.785714,0,2,1,1,1,0,0,0,0,0
14,9,12,17,22,0,0,0,0,0,1,1,0,0.692308,1,1,1,1,0.785714,0,2,1,1,1,0,0,0,0,0
31,20,25,72,65,12,3,0,9,5,1,1,0,0.611111,1,1,1,1,1,1,6,8,0,1,0,1,0,0,1
16,13,16,28,26,5,4,1,0,4,1,1,0,0.722222,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
17,12,12,26,23,4,3,1,0,2,0,0.86,1,0.758621,1,1,1,1,1,2,2,2,1,1,0,0,0,0,1
17,12,12,26,23,4,3,1,0,2,0,0.86,1,0.758621,1,1,1,1,1,2,2,2,1,1,0,0,0,0,1
17,12,12,26,23,4,3,1,0,2,0,0.86,1,0.758621,1,1,1,1,1,2,2,2,1,1,0,0,0,0,1
15,10,12,25,22,4,2,2,0,1,0,0.902439,1,1,1,1,1,1,0.72,2,1,3,2,0,0,0,0,0,0
15,10,12,25,22,4,2,2,0,1,0,0.902439,1,1,1,1,1,1,0.72,2,1,3,2,0,0,0,0,0,0
15,10,12,25,22,4,2,2,0,1,0,0.902439,1,1,1,1,1,1,0.72,2,1,3,2,0,0,0,0,0,0
15,10,12,25,22,4,2,2,0,1,0,0.902439,1,1,1,1,1,1,0.72,2,1,3,2,0,0,0,0,0,0
15,10,12,25,22,4,2,2,0,1,0,0.902439,1,1,1,1,1,1,0.72,2,1,3,2,0,0,0,0,0,0
15,9,13,16,16,1,1,0,0,0,0,0.6,1,0.090909,0,0,0,1,0.72,1,1,2,0,0,0,0,0,0,1
30,8,35,45,76,1,1,0,0,3,0,0.671642,1,1,1,1,1,1,0.93,0,0,16,0,0,1,0,0,0,0
14,16,11,44,28,9,1,8,0,5,1,1,0,1,1,1,1,1,1,0,4,5,3,0,0,0,0,1,0
21,19,17,50,36,10,4,6,0,5,1,1,0,0.333333,0.166667,0.166667,1,1,1,0,3,4,3,0,0,0,0,1,0
26,18,18,67,49,7,6,1,0,0,0,0.872727,1,1,2.5,1,2.181818,1,1,0,2,6,0,1,0,0,0,0,1
112,57,58,244,201,52,32,10,10,54,0,0.872727,1,1,3,1,3.945455,1,0.86,12,3,12,8,0,0,1,0,1,0
17,12,12,26,23,4,3,1,0,2,0,0.872727,1,0.758621,1,1,1,1,1,2,2,2,1,1,0,0,0,0,1
17,12,12,26,23,4,3,1,0,2,0,0.872727,1,0.758621,1,1,1,1,1,2,2,2,1,1,0,0,0,0,1
17,12,12,26,23,4,3,1,0,2,0,0.872727,1,0.758621,1,1,1,1,1,2,2,2,1,1,0,0,0,0,1
32,16,18,78,64,8,8,0,0,6,1,1,0,0.5,1.670455,1,1.272727,1,0.76,0,3,6,3,1,0,0,0,0,0
